,0
2269,-1262.999013899422
2270,-1244.7943201216199
2271,-1241.0218471583469
2272,-1231.957957232158
2273,-1230.1883797611213
2274,-1237.046467716277
2275,-1250.5604502871317
2276,-1264.037430992848
2277,-1262.8089615580013
2278,-1261.9970701997925
2279,-1275.9196008633182
2280,-1260.5739177775872
2281,-1267.7041641776416
2282,-1276.790904857763
2283,-1279.2810787246194
2284,-1273.4977492569792
2285,-1272.5283575171984
2286,-1258.262465660525
2287,-1264.6858734620039
2288,-1260.5142379454765
2289,-1265.0540782944513
2290,-1279.161962247531
2291,-1278.4409171407979
2292,-1273.8316158941338
2293,-1289.5196108180537
2294,-1283.3840198536993
2295,-1297.6941142795508
2296,-1302.1011196900047
2297,-1290.4368047879407
2298,-1284.1185240506384
2299,-1280.6813375525026
2300,-1289.2557300433791
2301,-1271.7570446721875
2302,-1301.0619653505682
2303,-1290.7952207851597
2304,-1299.7489670819377
2305,-1289.384731199133
2306,-1300.3759765661757
2307,-1312.1089848478316
2308,-1338.3296194750317
2309,-1336.7555581284835
2310,-1328.4385141962805
2311,-1321.7627161986195
2312,-1326.1465926817211
2313,-1351.1940938042478
2314,-1371.3856429864604
2315,-1381.3999157908977
2316,-1377.6104306896852
2317,-1377.1692785336063
2318,-1355.6012322966294
2319,-1373.565279518767
2320,-1367.2064921312367
2321,-1361.0148431494192
2322,-1370.0224295264425
2323,-1361.5088501398159
2324,-1368.297041517889
2325,-1353.5395445163433
2326,-1344.04024773129
2327,-1337.1678745296504
2328,-1327.354290631863
2329,-1309.3071406369609
2330,-1328.1080219530236
2331,-1322.3432636223358
2332,-1308.188657943019
2333,-1303.5680736895781
2334,-1324.0116081919914
2335,-1331.6898560941079
2336,-1331.7205279774823
2337,-1326.5846144108198
2338,-1333.8857498277648
2339,-1327.5964411196353
2340,-1319.2746967997678
2341,-1342.740741094425
2342,-1344.9196555598066
2343,-1358.9407375406615
2344,-1341.804748363837
2345,-1349.9536410169728
2346,-1353.340559149088
2347,-1353.397359138517
2348,-1350.3603505275837
2349,-1339.971741256143
2350,-1324.580738613194
2351,-1312.2966446445505
2352,-1302.9360408400046
2353,-1312.042940116803
2354,-1290.6711928476786
2355,-1278.8290868280312
2356,-1292.8305661291845
2357,-1288.1251806872376
2358,-1291.9730845969505
2359,-1309.2726602562775
2360,-1310.0532416493288
2361,-1289.2098894167962
2362,-1288.9656877567156
2363,-1279.319094685831
2364,-1265.6703662663717
2365,-1262.5409800707398
2366,-1255.3253782370334
2367,-1249.0215549830207
2368,-1240.1442648215666
2369,-1235.1945081478716
2370,-1235.8206019749068
2371,-1231.0991877133179
2372,-1229.2555590445465
2373,-1242.178695734995
2374,-1268.913524032805
2375,-1277.8639825726552
2376,-1276.1372385651375
2377,-1278.9649734037612
2378,-1273.3312122766768
2379,-1279.8018430112388
2380,-1281.3546110014483
2381,-1306.118467468518
2382,-1302.0674933175978
2383,-1288.4729364974344
2384,-1276.409884762191
2385,-1290.6445043331564
2386,-1287.2575855677608
2387,-1294.5002623610455
2388,-1303.6244700122838
2389,-1323.194307721268
2390,-1326.8385217745376
2391,-1333.5122866185297
2392,-1357.2083307499606
2393,-1359.0604206374346
2394,-1351.6509499332356
2395,-1345.3236601436004
2396,-1340.921612730019
2397,-1360.327412466282
2398,-1381.5022727230967
2399,-1355.1662549566665
2400,-1345.2319782636705
2401,-1336.760116396643
2402,-1339.2008434129152
2403,-1354.6893240978636
2404,-1335.7579808462028
2405,-1341.0032419618638
2406,-1337.4704459045013
2407,-1355.389245053976
2408,-1347.357331238969
2409,-1371.0266346749054
2410,-1373.121012069216
2411,-1366.596780807689
2412,-1362.770453494394
2413,-1373.6701587232262
2414,-1378.8710026489848
2415,-1371.0472886436478
2416,-1377.6072467367878
2417,-1361.4096503116054
2418,-1364.7528766797118
2419,-1360.443011686778
2420,-1368.2077944431817
2421,-1351.7532574317083
2422,-1357.8013519031888
2423,-1355.9597100998756
2424,-1363.4388795689854
2425,-1357.5161793081104
2426,-1353.4787385094037
2427,-1352.58529331176
2428,-1333.0059946221247
2429,-1332.158645850463
2430,-1324.1678500030098
2431,-1313.761370929457
2432,-1319.0891858716343
2433,-1328.6595138000107
2434,-1333.9636045705868
2435,-1333.3491615653363
2436,-1333.2966315036908
2437,-1323.0984030467416
2438,-1309.4047537877464
2439,-1305.2903722461715
2440,-1299.8157222732386
2441,-1283.8245892853818
2442,-1276.8437167530824
2443,-1272.8665675968373
2444,-1317.316024396849
2445,-1307.6114581698696
2446,-1308.0756292412514
2447,-1319.2341435905294
2448,-1307.5605145138995
2449,-1292.5113583603477
2450,-1306.8222719210887
2451,-1307.8401573557219
2452,-1318.8363528351256
2453,-1316.4843139567813
2454,-1310.1197019017545
2455,-1324.6420195464793
2456,-1327.2810546093144
2457,-1322.6263847664
2458,-1306.408284928379
2459,-1331.855188798557
2460,-1316.5709028459055
2461,-1304.826150995296
2462,-1289.4337688957037
2463,-1301.568597401587
2464,-1305.4614707156497
2465,-1291.5057050482606
2466,-1292.9991716213156
2467,-1313.4783811238808
2468,-1307.032730132583
2469,-1325.3599621950489
2470,-1338.901399792091
2471,-1345.8976154929903
2472,-1344.7228010167369
2473,-1340.0437681598778
2474,-1347.3239285653847
2475,-1334.0802532967602
2476,-1327.8541590092418
2477,-1327.7361469004659
2478,-1331.2828646874907
2479,-1340.3744512311023
2480,-1340.456857515769
2481,-1326.1350462060052
2482,-1315.7170413787367
2483,-1305.6445603114782
2484,-1312.357346946153
2485,-1332.6804278860943
2486,-1334.6140491948163
2487,-1314.2444867878482
2488,-1301.404912348519
2489,-1291.136957824438
2490,-1288.1845725507767
2491,-1300.8026094785903
2492,-1300.4921081729578
2493,-1308.0994860781395
2494,-1332.8929124106141
2495,-1347.2781494507897
2496,-1344.0109181093792
2497,-1334.880942644483
2498,-1326.0471672562844
2499,-1315.546146623062
2500,-1308.2873926830698
2501,-1311.687432687651
2502,-1334.6412049227874
2503,-1327.2427844916895
2504,-1325.174738870213
2505,-1328.1469839524843
2506,-1336.1382181080332
2507,-1356.5368204602617
2508,-1340.9407238776153
2509,-1338.073235522523
2510,-1327.868254034257
2511,-1328.3624437586573
2512,-1320.4308419787785
2513,-1339.0176988688345
2514,-1332.5280979405395
2515,-1351.1612709223073
2516,-1348.5539277821517
2517,-1331.793473077393
2518,-1317.9162012728102
2519,-1346.0926469690949
2520,-1340.5407027025312
2521,-1329.9770977136807
2522,-1365.3292062756707
2523,-1347.881598584938
2524,-1370.0299870331028
2525,-1379.548572184245
2526,-1377.4610743735977
2527,-1378.692421917712
2528,-1383.6230399721999
2529,-1369.3734525654882
2530,-1385.3241072564483
2531,-1378.371426469748
2532,-1388.5719415648628
2533,-1380.531450158851
2534,-1395.2743108507975
2535,-1377.9563075764154
2536,-1366.1040861953472
2537,-1367.1547863121762
2538,-1375.4667224584737
2539,-1359.0154833403676
2540,-1351.6494784854283
2541,-1332.9479274496205
2542,-1349.41822086974
2543,-1348.2444712558054
2544,-1347.8116787508673
2545,-1340.2674387453555
2546,-1346.4429967606727
2547,-1340.1193238244284
2548,-1320.7633038970134
2549,-1318.3925575343296
2550,-1320.071242232781
2551,-1335.4496372178583
2552,-1351.5362110456126
2553,-1340.9289052318195
2554,-1356.571470702419
2555,-1345.858972615948
2556,-1346.4602377616156
2557,-1344.3767111407672
2558,-1324.6843526203065
2559,-1363.6455083836709
2560,-1359.2359913644361
2561,-1367.227275169652
2562,-1350.1977731808877
2563,-1357.558580221808
2564,-1354.7507538666293
2565,-1331.1427929563938
2566,-1322.9033924653875
2567,-1318.3486030607937
2568,-1332.6121413629992
2569,-1324.4473460146078
2570,-1316.628557893175
2571,-1337.147092143644
2572,-1356.8136909377904
2573,-1349.4022136986894
2574,-1351.6478836429599
2575,-1353.0290929457421
2576,-1341.9653338423784
2577,-1336.9872912563983
2578,-1336.9551764845726
2579,-1361.546829193085
2580,-1376.522566509234
2581,-1373.1162988305903
2582,-1372.7216503622851
2583,-1390.8689313006937
2584,-1388.149442956504
2585,-1389.909996069228
2586,-1374.413504046575
2587,-1363.019645532187
2588,-1338.8034819791824
2589,-1346.7699698273755
2590,-1336.9307570192527
2591,-1334.7258056444882
2592,-1323.1861138845834
2593,-1312.8773134360836
2594,-1307.535352020009
2595,-1324.0435299335659
2596,-1325.590060436947
2597,-1323.0207223356658
2598,-1347.961589805357
2599,-1340.4147122245922
2600,-1323.2190488593642
2601,-1367.510810180166
2602,-1383.3985713862394
2603,-1380.9531641845736
2604,-1377.97530103241
2605,-1380.9380862259345
2606,-1403.417609112018
2607,-1395.2328410379455
2608,-1377.2290447775615
2609,-1392.2062463661819
2610,-1395.4259641211188
2611,-1406.1131157085053
2612,-1422.7373384669886
2613,-1429.8905967571318
2614,-1426.1645955894448
2615,-1414.4935813237662
2616,-1403.8906490611753
2617,-1415.1589238687925
2618,-1403.5485132225504
2619,-1396.6383023643998
2620,-1411.4024090039688
2621,-1398.7325654195567
2622,-1389.516205815334
2623,-1419.1456708235728
2624,-1420.6854643001186
2625,-1402.6557848106193
2626,-1388.8756406222697
2627,-1385.0681516033587
2628,-1386.0345871868956
2629,-1363.563784577586
2630,-1380.9772853705124
2631,-1396.9253177656365
2632,-1399.919034527898
2633,-1391.2580521291077
2634,-1380.7508676044295
2635,-1373.4934667183272
2636,-1357.6084803705169
2637,-1341.7045123349894
2638,-1337.4380201133088
2639,-1325.586328994713
2640,-1350.3842870693925
2641,-1335.6647148946763
2642,-1321.0766725882604
2643,-1337.015419420527
2644,-1333.134005028502
2645,-1319.3901165213053
2646,-1321.3206057159944
2647,-1333.7260401341136
2648,-1333.3482415284632
2649,-1328.5454054587353
2650,-1353.7354664904608
2651,-1376.836914827846
2652,-1393.1408803952559
2653,-1397.3256354483128
2654,-1391.2565006906293
2655,-1384.628835089982
2656,-1398.0736385017815
2657,-1388.5002654034206
2658,-1394.1952948520286
2659,-1401.3945015446134
2660,-1427.7505350388974
2661,-1440.6459147881137
2662,-1432.176383197797
2663,-1442.0941056629035
2664,-1447.4150882305605
2665,-1446.8920440339261
2666,-1450.655481944643
2667,-1439.1189554953366
2668,-1457.5164632531753
2669,-1453.616827900433
2670,-1459.1962460523287
2671,-1445.6280434027917
2672,-1430.055607717167
2673,-1415.1725081700388
2674,-1394.6620609103768
2675,-1396.3270010918632
2676,-1395.7055731728085
2677,-1379.0918807008245
2678,-1375.0253085122733
2679,-1362.7345968241684
2680,-1345.420727506913
2681,-1347.7075059589556
2682,-1336.7288369042426
2683,-1317.0729261051677
2684,-1303.3285423772522
2685,-1302.2167865034662
2686,-1299.2381656101309
2687,-1291.2181610643413
2688,-1284.2165166429727
2689,-1290.644220156947
2690,-1294.8291354402527
2691,-1306.4562842574264
2692,-1330.1415615843603
2693,-1354.1158902433074
2694,-1367.2825478355994
2695,-1373.8476068941063
2696,-1397.549811478827
2697,-1376.848840764123
2698,-1389.2691944433561
2699,-1370.828267975361
2700,-1369.2489862854277
2701,-1376.8305946885796
2702,-1379.045310151385
2703,-1359.8093845321043
2704,-1346.6519174673756
2705,-1336.6469365067592
2706,-1327.3327081157568
2707,-1325.1050812242936
2708,-1350.0785146806647
2709,-1343.7926314029728
2710,-1350.928499900003
2711,-1352.7416986049266
2712,-1394.8388048555585
2713,-1401.9440129343163
2714,-1392.0563450111072
2715,-1400.534627304535
2716,-1383.8507607412193
2717,-1381.6963529061316
2718,-1372.878734852117
2719,-1386.9579297414223
2720,-1401.7878488556682
2721,-1421.5296428555478
2722,-1409.7684211597666
2723,-1404.822823620714
2724,-1407.1381856404764
2725,-1383.7505268342595
2726,-1362.667174750214
2727,-1384.4527743172791
2728,-1367.4360229936692
2729,-1370.7859747840587
2730,-1366.4474614007324
2731,-1364.2779895576668
2732,-1351.2292399004089
2733,-1339.9105347479367
2734,-1353.8400329083156
2735,-1354.6960159301304
2736,-1353.1821355881523
2737,-1331.3110865551566
2738,-1316.5357645560764
2739,-1318.4066320731033
2740,-1336.953065822969
2741,-1348.802297291446
2742,-1339.098604439891
2743,-1342.0556257740811
2744,-1333.2242571683723
2745,-1343.8901529938908
2746,-1335.061283082797
2747,-1344.7700702861277
2748,-1333.4439836079112
2749,-1322.8138041594882
2750,-1321.3880178982024
2751,-1334.8824101154569
2752,-1338.523619164866
2753,-1341.986679673702
2754,-1331.352499048972
2755,-1339.222383495556
2756,-1337.9190757970835
2757,-1340.299121048696
2758,-1358.3234122129943
2759,-1352.2861875257167
2760,-1344.752332609532
2761,-1356.6828439002225
2762,-1347.8015195663713
2763,-1354.3505272185787
2764,-1345.6533099206483
2765,-1338.7458194640421
2766,-1346.24324306337
2767,-1375.343206573018
2768,-1361.275630728067
2769,-1345.4359857054044
2770,-1350.0693833758487
2771,-1350.7171806544577
2772,-1339.352427581835
2773,-1368.9586518027545
2774,-1366.2652576150772
2775,-1369.4070976536887
2776,-1397.004207687053
2777,-1386.952003835171
2778,-1367.3955653871058
2779,-1355.49989874538
2780,-1358.5170767105308
2781,-1343.6566735151903
2782,-1335.288032407891
2783,-1331.211355659398
2784,-1327.158413306019
2785,-1311.531767677249
2786,-1311.8283644788396
2787,-1330.7308435771872
2788,-1353.0928720100208
2789,-1383.1378888264703
2790,-1372.4433844714958
2791,-1367.4906501134883
2792,-1372.848903857031
2793,-1364.9722807237379
2794,-1369.5561343335678
2795,-1406.1359161102341
2796,-1428.5827736159385
2797,-1432.9056784103348
2798,-1413.806789568891
2799,-1403.322805766388
2800,-1408.311889938596
2801,-1399.0006603368608
2802,-1385.884508027971
2803,-1400.35562744762
2804,-1396.1709076543357
2805,-1391.6408443127725
2806,-1384.8845068563649
2807,-1380.6900172539324
2808,-1367.4274459481458
2809,-1358.5942680520257
2810,-1354.1445105236864
2811,-1361.156306946844
2812,-1372.1936359206609
2813,-1381.9509308601348
2814,-1378.944264898873
2815,-1361.9373926814583
2816,-1389.6398701906155
2817,-1387.0787189098278
2818,-1405.596661976619
2819,-1386.3372752867908
2820,-1429.2335347758665
2821,-1429.0028246343854
2822,-1406.0706026041241
2823,-1409.002875312389
2824,-1411.1583984456129
2825,-1408.8557672038232
2826,-1397.0609500773226
2827,-1387.0852085449992
2828,-1389.060509265543
2829,-1411.8292508923112
2830,-1419.8725165416333
2831,-1407.5582266883935
2832,-1391.4650649965174
2833,-1393.2851186191047
2834,-1398.9541435939122
2835,-1379.4475579101884
2836,-1380.1745451350648
2837,-1380.7668812450502
2838,-1408.9377186406655
2839,-1410.5318473359978
2840,-1395.7383192376942
2841,-1401.5452210867052
2842,-1398.5438597344314
2843,-1393.5009619943412
2844,-1397.2790463700228
2845,-1388.7115124506913
2846,-1405.241565008944
2847,-1419.8538364550204
2848,-1436.7335876893112
2849,-1455.7587175075375
2850,-1469.861140669582
2851,-1469.0987597354635
2852,-1488.1544291943537
2853,-1495.4840305202636
2854,-1504.6348876871277
2855,-1492.9464762170167
2856,-1482.674737976328
2857,-1486.90008458514
2858,-1504.6919560917752
2859,-1496.8863195664435
2860,-1505.296669663065
2861,-1475.798843095075
2862,-1452.0860304667478
2863,-1456.5666251556524
2864,-1441.4658320985022
2865,-1482.3188602981058
2866,-1503.2696780826618
2867,-1488.44969509199
2868,-1474.6848032890332
2869,-1472.7932438729047
2870,-1458.5616192717462
2871,-1438.3035552186634
2872,-1416.9842294288399
2873,-1418.7310953315816
2874,-1450.5846251192702
2875,-1437.5417951063318
2876,-1433.509465905382
2877,-1427.7429867511783
2878,-1413.5143493662504
2879,-1400.9567091593474
2880,-1378.2660527123837
2881,-1367.5124235500564
2882,-1358.0869903861762
2883,-1364.0618727002625
2884,-1342.315459487735
2885,-1357.534532821015
2886,-1347.0747032919132
2887,-1345.4093750731538
2888,-1335.9952876497427
2889,-1334.2957032552981
2890,-1359.8300212679446
2891,-1366.824527105188
2892,-1371.4478807627718
2893,-1356.0688478741504
2894,-1345.8523780228318
2895,-1339.6546060930025
2896,-1341.6838001603496
2897,-1334.2765424387558
2898,-1320.494753742825
2899,-1364.224684436973
2900,-1363.6283822550963
2901,-1349.6170271248673
2902,-1353.2129308164167
2903,-1340.9511593733932
2904,-1338.592349013188
2905,-1324.7164100951961
2906,-1315.9848423157514
2907,-1353.587776003728
2908,-1366.433108565311
2909,-1365.6435067823172
2910,-1362.444995630747
2911,-1367.0904685153225
2912,-1379.0448046464587
2913,-1382.429765385139
2914,-1390.2703714747245
2915,-1392.7459118363531
2916,-1397.9547869723297
2917,-1413.6737774388157
2918,-1416.754525307352
2919,-1407.5847384514036
2920,-1393.7915684840632
2921,-1391.595665629471
2922,-1378.7385848409838
2923,-1395.244003739191
2924,-1389.6953473478427
2925,-1380.9357308114802
2926,-1391.1651771921436
2927,-1386.2390685136154
2928,-1375.701093292797
2929,-1363.942704168283
2930,-1359.7567557782847
2931,-1385.5169219065099
2932,-1393.1472001897178
2933,-1409.4778816498476
2934,-1404.6089783099453
2935,-1422.437478068965
2936,-1443.6787964260377
2937,-1447.6260797286484
2938,-1429.8344439694647
2939,-1413.7462257392347
2940,-1397.1374413000294
2941,-1391.9964211004226
2942,-1392.9119378634
2943,-1401.4325896772157
2944,-1400.9983665448779
2945,-1394.4556930908789
2946,-1378.2108589496504
2947,-1370.157966651056
2948,-1370.0342848151406
2949,-1387.5461933130423
2950,-1379.1256733352302
2951,-1366.3389190394225
2952,-1372.2014371567561
2953,-1365.6492876732127
2954,-1367.3079230195415
2955,-1400.1086615151482
2956,-1384.1807638332596
2957,-1393.5849668330834
2958,-1398.3683648487834
2959,-1380.7696780710226
2960,-1374.2744603310914
2961,-1363.1161406449353
2962,-1384.255239359308
2963,-1364.6465260509715
2964,-1384.727277747058
2965,-1398.8153358503741
2966,-1380.4125499087422
2967,-1392.512052501979
2968,-1366.4626817828566
2969,-1396.7916432886016
2970,-1394.0863974401163
2971,-1401.7091753566947
2972,-1401.3129699506371
2973,-1403.334904634695
2974,-1396.5755262415173
2975,-1393.2529613473562
2976,-1381.2645453941318
2977,-1383.2412802560561
2978,-1366.0479511700275
2979,-1361.3724180302338
2980,-1364.6220783515676
2981,-1387.0012799966178
2982,-1364.4831245907253
2983,-1367.2393724584927
2984,-1366.1950211415804
2985,-1344.871320242537
2986,-1365.9654113148683
2987,-1363.957694590008
2988,-1354.7157064187456
2989,-1363.741753431989
2990,-1373.2436617084443
2991,-1362.2686867080836
2992,-1379.142981916726
2993,-1385.1840972690475
2994,-1364.9038519602207
2995,-1373.3938743279107
2996,-1363.6900113889205
2997,-1357.049312847529
2998,-1364.0263949642626
2999,-1342.8546410912365
